Empresa,Saida,NF,Descricao_produto,Linha,Origem_NF,Data_Emissao,Data_Cancelamento,Data_expedicao,Qtd_Parcela,Qtd_Prazo_Medio,Valor_Total_Nota,Qtd_Itens,Qtd_Volumes,Data_Saida,Qtd_Produto,Preco_Unitario,Valor_Total_Item,Custo_Item,Preco_Un_Pdv,Valor_Custo_Compra,Preco_Tabela,Cliente,Vendedor,Mes,Ano,Dia,Dia da Semana,Total_Custo_Compra,Total_Lucro_Venda_Item,situacao
GO MED HOSPITALAR,V,5777,LUVA NITRILICA S/PO AZUL P CX 100 CX,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,30,3003.68,15,1,,5,23.2,116.0,18.08,23.2,18.08,27.15,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,90.39,25.61,Faturada
GO MED HOSPITALAR,V,5777,LENCOL HOSPITALAR 70CM X 50MT C/10 ROL PC,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,30,3003.68,15,1,,2,117.5,235.0,96.28,117.5,96.28,137.64,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,192.56,42.44,Faturada
GO MED HOSPITALAR,V,5778,TOUCA DESC. C/ELASTICO PC,MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,10,6.55,65.5,5.19,6.55,5.19,7.65,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,51.87,13.63,Faturada
GO MED HOSPITALAR,V,5778,FITA ADESIVA HOSP. 19MM X 50M UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,50,4.28,214.0,3.35,4.28,3.35,4.99,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,167.46,46.54,Faturada
GO MED HOSPITALAR,V,5778,DETERGENTE ENZIMATICO (PRATICZYME)4 ENZIMAS 5LT GL,SANEANTES,AL,05/09/2025,,,2,38,10657.7,11,17,,29,68.0,1972.0,46.5,68.0,46.5,69.32,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,1348.6,623.4,Faturada
GO MED HOSPITALAR,V,5778,"AGULHA DESC. 30 X 0,80MM UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,500,0.07,35.0,0.05,0.07,0.05,0.07,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,26.0,9.0,Faturada
GO MED HOSPITALAR,V,5778,"FITA MICROPORE 10CM X 4,5M RL",MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,100,5.45,545.0,4.23,5.45,4.23,6.35,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,423.23,121.77,Faturada
GO MED HOSPITALAR,V,5778,"AGULHA DESC. 20 X 0,55MM UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,300,0.07,21.0,0.06,0.07,0.06,0.08,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,17.16,3.84,Faturada
GO MED HOSPITALAR,V,5778,EQUIPO MACRO J-EMA05 AR-CAM/INJETOR LATERAL- LUER LOCK-1.5M. UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,600,0.86,516.0,0.7,0.86,0.7,1.0,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,419.76,96.24,Faturada
GO MED HOSPITALAR,V,5778,LUVA NITRILICA S/PO AZUL P CX 100 CX,MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,56,23.2,1299.2,18.08,23.2,18.08,27.15,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,1012.41,286.79,Faturada
GO MED HOSPITALAR,V,5778,LUVA NITRILICA S/PO AZUL P CX 100 CX,MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,60,23.2,1392.0,18.08,23.2,18.08,27.15,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,1084.72,307.28,Faturada
GO MED HOSPITALAR,V,5778,LUVA NITRILICA S/PO AZUL P CX 100 CX,MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,184,23.2,4268.8,18.08,23.2,18.08,27.15,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,3326.48,942.32,Faturada
GO MED HOSPITALAR,V,5778,LENCOL HOSPITALAR 50CM X 50MT C/10 ROL PC,MATERIAL HOSPITALAR,AL,05/09/2025,,,2,38,10657.7,11,17,,4,82.3,329.2,67.4,82.3,67.4,96.35,CEARENSE COMERCIO DE PROD HOSPITALARES EIRELI,CESAR GAMA,9,2025,5,Sexta-feira,269.58,59.62,Faturada
GO MED HOSPITALAR,V,5779,EQUIPO MACRO. H-EMA06 AR CAM.F FILT-REG-INJ-LUER SLIP UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,800,1.39,1112.0,0.7,1.39,0.7,1.0,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,561.92,550.08,Faturada
GO MED HOSPITALAR,V,5779,ONDANSETRONA 2MG/ML AMP 2ML (GEN) CX C/50,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,150,1.98,297.0,1.11,1.98,1.11,1.58,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,166.66,130.34,Faturada
GO MED HOSPITALAR,V,5779,"AGULHA DESC. 20 X 0,55MM UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,500,0.13,65.0,0.08,0.13,0.08,0.13,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,40.2,24.8,Faturada
GO MED HOSPITALAR,V,5779,"ESPARADRAPO 10CM X 4,5M UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,24,12.9,309.6,6.96,12.9,6.96,10.0,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,167.04,142.56,Faturada
GO MED HOSPITALAR,V,5779,SERINGA DESC. 05ML S/AG LUER SLIP UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,700,0.26,182.0,0.19,0.26,0.19,0.27,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,133.21,48.79,Faturada
GO MED HOSPITALAR,V,5779,BENZILPENICILINA 600.000UI INJ FA (BEPEBEN) CX C/50,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,50,10.3,515.0,6.89,10.3,6.89,9.84,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,344.5,170.5,Faturada
GO MED HOSPITALAR,V,5779,"SONDA ENDOTRAQUEAL C/BALAO N.3,5MM UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,6,5.3,31.8,3.37,5.3,3.37,4.81,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,20.22,11.58,Faturada
GO MED HOSPITALAR,V,5779,LUVA DE PROCEDIMENTO.(P) C/100 CX,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,30,32.9,987.0,17.27,32.9,17.27,25.75,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,518.25,468.75,Faturada
GO MED HOSPITALAR,V,5779,SERINGA DESC. 05ML S/AG LUER SLIP UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,300,0.26,78.0,0.17,0.26,0.17,0.24,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,51.81,26.19,Faturada
GO MED HOSPITALAR,V,5779,ALCOOL 70% 1LT (ANTISSEPTICO) UN,SANEANTES,AL,05/09/2025,,,1,58,8439.59,35,1,,24,8.9,213.6,4.62,8.9,4.62,6.92,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,110.77,102.83,Faturada
GO MED HOSPITALAR,V,5779,SIMETICONA 75MG/ML GTS 10ML LARANJA (GEN) FR,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,20,3.3,66.0,2.06,3.3,2.06,2.94,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,41.17,24.83,Faturada
GO MED HOSPITALAR,V,5779,NITROPRUSSETO DE SODIO 25MG/2ML AMP (NITROP) CX C/5,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,10,38.9,389.0,20.3,38.9,20.3,30.26,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,203.0,186.0,Faturada
GO MED HOSPITALAR,V,5779,"SONDA ENDOTRAQUEAL C/BALAO N.4,0MM UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,6,5.3,31.8,2.5,5.3,2.5,3.57,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,15.0,16.8,Faturada
GO MED HOSPITALAR,V,5779,LANCETA P/GLICEMIA 26G AUTOMATICA CX,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,5,30.0,150.0,16.0,30.0,16.0,23.85,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,80.0,70.0,Faturada
GO MED HOSPITALAR,V,5779,SALBUTAMOL AEROS 100MCG 200 DOSES (AERODINI) FR,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,3,24.9,74.7,15.4,24.9,15.4,21.28,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,46.2,28.5,Faturada
GO MED HOSPITALAR,V,5779,PROPRANOLOL 40MG CPR (SANPRONOL) BL C/20,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,100,0.12,12.0,0.03,0.12,0.03,0.05,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,3.07,8.93,Faturada
GO MED HOSPITALAR,V,5779,DIAZEPAM 10MG CPR (DIAZEPAM NQ) CX C/30,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,3,9.0,27.0,4.54,9.0,4.54,7.3,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,13.61,13.39,Faturada
GO MED HOSPITALAR,V,5779,"CLONIDINA 0,100MG CPR (ATENSINA) CX C/30",MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,3,15.0,45.0,8.6,15.0,8.6,12.31,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,25.81,19.19,Faturada
GO MED HOSPITALAR,V,5779,FILTRO BACTERIANO HMEF ADULTO C/TUBO TRAQUEIA HISERN PC,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,20,12.3,246.0,5.13,12.3,5.13,7.43,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,102.59,143.41,Faturada
GO MED HOSPITALAR,V,5779,SONDA ASP.TRAQUEAL 18FR UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,10,1.2,12.0,0.78,1.2,0.78,0.97,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,7.78,4.22,Faturada
GO MED HOSPITALAR,V,5779,"AGULHA DESC. 25 X 0,70MM 22G UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,400,0.13,52.0,0.09,0.13,0.09,0.13,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,35.76,16.24,Faturada
GO MED HOSPITALAR,V,5779,"AGULHA DESC. 25 X 0,80MM UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,300,0.13,39.0,0.09,0.13,0.09,0.13,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,25.89,13.11,Faturada
GO MED HOSPITALAR,V,5779,CAPTOPRIL 25MG CPR (GEN) CX C/30,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,3,4.2,12.6,2.37,4.2,2.37,3.5,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,7.11,5.49,Faturada
GO MED HOSPITALAR,V,5779,BENZILPENICILINA 1.200.000UI INJ FA - C/DIL (BEPEBEN) CX C/1,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,150,12.1,1815.0,6.23,12.1,6.23,9.28,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,934.0,881.0,Faturada
GO MED HOSPITALAR,V,5779,METOPROLOL 1MG/5ML AMP (BECA) CX C/5,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,10,33.9,339.0,18.2,33.9,18.2,27.13,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,182.0,157.0,Faturada
GO MED HOSPITALAR,V,5779,MASCARA DESC. TRIPLA C/CLIP PC,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,2,8.8,17.6,5.16,8.8,5.16,7.76,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,10.32,7.28,Faturada
GO MED HOSPITALAR,V,5779,IODOPOVIDONA SOL AQUOSA 1 L LT,SANEANTES,AL,05/09/2025,,,1,58,8439.59,35,1,,3,66.53,199.59,35.73,66.53,35.73,53.22,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,107.18,92.41,Faturada
GO MED HOSPITALAR,V,5779,SONDA ENDOTRAQUEAL C/BALAO N.5.0MM UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,6,5.3,31.8,2.5,5.3,2.5,3.57,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,15.0,16.8,Faturada
GO MED HOSPITALAR,V,5779,"COMPRESSA DE GAZE 7,5CMX7,5CM 11 FIOS C/10 ENV",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,400,0.89,356.0,0.51,0.89,0.51,0.75,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,205.4,150.6,Faturada
GO MED HOSPITALAR,V,5779,"AGULHA DESC. 40 X 1,20MM UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,2000,0.13,260.0,0.08,0.13,0.08,0.11,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,155.2,104.8,Faturada
GO MED HOSPITALAR,V,5779,INFUSOR 2 VIAS C/CLAMP UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,150,1.36,204.0,0.73,1.36,0.73,1.04,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,109.5,94.5,Faturada
GO MED HOSPITALAR,V,5779,MASCARA OXIGENIO ADULTO ALTA CONCENTR C/ RESERV PC,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,4,20.9,83.6,10.95,20.9,10.95,16.32,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,43.78,39.82,Faturada
GO MED HOSPITALAR,V,5779,"AGULHA DESC. 25 X 0,80MM UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,600,0.13,78.0,0.08,0.13,0.08,0.13,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,50.64,27.36,Faturada
GO MED HOSPITALAR,V,5779,PARACETAMOL 200MG/ML GTS 15ML (GEN) FR,MEDICAMENTOS,AL,05/09/2025,,,1,58,8439.59,35,1,,10,2.69,26.9,1.56,2.69,1.56,2.33,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,15.6,11.3,Faturada
GO MED HOSPITALAR,V,5779,FRALDA DESC. GERIAT G (GERIAMAX) C/07 PC,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,58,8439.59,35,1,,4,20.0,80.0,11.38,20.0,11.38,16.97,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,45.53,34.47,Faturada
GO MED HOSPITALAR,V,5780,CURATIVO CIR.ALG (COMPRESSA) 15CMX30CM LUIZA C/01 UND ENV,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,300,1.48,444.0,0.82,1.48,0.82,1.17,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,245.7,198.3,Faturada
GO MED HOSPITALAR,V,5780,MASCARA DESC. TRIPLA PC C/50,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,30,9.8,294.0,8.0,9.8,8.0,11.93,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,240.0,54.0,Faturada
GO MED HOSPITALAR,V,5780,ATADURA GESSADA 15CM X 3M RL CX C/20,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,8,190.0,1520.0,66.78,190.0,66.78,138.2,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,534.27,985.73,Faturada
GO MED HOSPITALAR,V,5780,ATADURA GESSADA 15CM X 3M RL CX C/20,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,2,190.0,380.0,66.78,190.0,66.78,138.2,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,133.57,246.43,Faturada
GO MED HOSPITALAR,V,5780,CATETER INTRAVENOSO 24G. UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,100,1.65,165.0,0.68,1.65,0.68,1.02,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,68.32,96.68,Faturada
GO MED HOSPITALAR,V,5780,ATADURA GESSADA 10CM X 3M RL CX C/20,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,8,185.0,1480.0,44.8,185.0,44.8,66.79,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,358.4,1121.6,Faturada
GO MED HOSPITALAR,V,5780,"AGULHA DESC. 25 X 0,80MM UN",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,4000,0.13,520.0,0.09,0.13,0.09,0.13,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,344.0,176.0,Faturada
GO MED HOSPITALAR,V,5780,CAMPO OPERATORIO 25X28 17G C/05 C/FIO DE RX (VITORIA) UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,250,9.8,2450.0,6.47,9.8,6.47,9.65,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,1618.68,831.32,Faturada
GO MED HOSPITALAR,V,5780,"FIO NYLON 3-0 C/AG 3/8 COR3,0-45C CX CX",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,4,98.0,392.0,70.4,98.0,70.4,104.95,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,281.6,110.4,Faturada
GO MED HOSPITALAR,V,5780,SERINGA DESC. 05ML S/AG LUER SLIP UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,4000,0.27,1080.0,0.17,0.27,0.17,0.24,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,690.8,389.2,Faturada
GO MED HOSPITALAR,V,5780,ALGODAO HIDROFILO 500G NEVOA RL,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,80,19.8,1584.0,13.3,19.8,13.3,19.82,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,1063.7,520.3,Faturada
GO MED HOSPITALAR,V,5780,LANCETA P/GLICEMIA 26G AUTOMATICA CX,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,5,25.0,125.0,16.0,25.0,16.0,23.85,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,80.0,45.0,Faturada
GO MED HOSPITALAR,V,5780,SONDA FOLEY 3 VIAS N.18 30CC UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,10,5.9,59.0,3.13,5.9,3.13,4.67,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,31.32,27.68,Faturada
GO MED HOSPITALAR,V,5780,EQUIPO FOTOSSENSIVEL FILTRO DE AR C/ INJ LATERAL UN PC C/25,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,75,8.78,658.5,2.43,8.78,2.5,3.73,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,182.36,476.14,Faturada
GO MED HOSPITALAR,V,5780,TESTE BOWIE DICK PCT PRONTO CX,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,30,58.0,1740.0,30.0,58.0,30.0,44.72,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,900.0,840.0,Faturada
GO MED HOSPITALAR,V,5780,PAPEL CREPADO FOLHA 60 X 60 CM C/500 PC,A CLASSIFICAR,AL,05/09/2025,,,1,59,31165.52,31,1,,1,660.0,660.0,337.46,660.0,337.46,503.09,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,337.46,322.54,Faturada
GO MED HOSPITALAR,V,5780,PAPEL GRAU CIRURGICO 80MM X 100MT RL,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,1,60.0,60.0,38.0,60.0,38.0,54.28,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,38.0,22.0,Faturada
GO MED HOSPITALAR,V,5780,SERINGA DESC. 03ML S/AG LUER SLIP UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,3000,0.25,750.0,0.15,0.25,0.15,0.2,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,448.2,301.8,Faturada
GO MED HOSPITALAR,V,5780,PRESERVATIVO NAO LUBRIFICADO 52 MM UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,144,0.58,83.52,0.44,0.58,0.44,0.66,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,63.42,20.1,Faturada
GO MED HOSPITALAR,V,5780,INDICADOR BIOLOGICO ATTEST 3H CX,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,1,69.0,69.0,35.0,69.0,35.0,52.18,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,35.0,34.0,Faturada
GO MED HOSPITALAR,V,5780,"FIO ACID. POLIGLICOLICO (PGA) 0 70CM - 1/2CIRC. CIL4,0CM CX",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,1,598.0,598.0,321.69,598.0,321.69,479.58,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,321.69,276.31,Faturada
GO MED HOSPITALAR,V,5780,SONDA ASP.TRAQUEAL 14FR UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,50,1.25,62.5,0.71,1.25,0.71,1.06,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,35.5,27.0,Faturada
GO MED HOSPITALAR,V,5780,FRALDA DESC. GERIAT G (GERIAMAX) C/07 PC,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,14,20.0,280.0,11.38,20.0,11.38,16.97,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,159.34,120.66,Faturada
GO MED HOSPITALAR,V,5780,"FIO NYLON 0 AG 1/2 CIL 4,0 150CM LAC CX C/24",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,1,360.0,360.0,240.0,360.0,240.0,357.79,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,240.0,120.0,Faturada
GO MED HOSPITALAR,V,5780,"FIO POLIGLACTINA PGLA-910 2-0 70CM 1/2 CIL4,0 CX C/36",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,1,620.0,620.0,338.32,620.0,338.32,504.37,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,338.32,281.68,Faturada
GO MED HOSPITALAR,V,5780,"FIO POLIPROPILENO 2-0 AG 3/8 CIL 3,0-75CM CX C/24",MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,1,198.0,198.0,106.24,198.0,106.24,158.38,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,106.24,91.76,Faturada
GO MED HOSPITALAR,V,5780,FRASCO NUTRICAO ENTERAL 300ML UN,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,1500,1.73,2595.0,0.92,1.73,0.92,1.38,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,1387.5,1207.5,Faturada
GO MED HOSPITALAR,V,5780,ATADURA GESSADA 10CM X 3M CX C/20,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,2,185.0,370.0,99.87,185.0,99.87,148.89,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,199.74,170.26,Faturada
GO MED HOSPITALAR,V,5780,AVENTAL DESC. MANGA LONGA BRANC C/ FITILHO UN PC C/10,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,1800,4.9,8820.0,2.7,4.9,2.7,4.02,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,4856.04,3963.96,Faturada
GO MED HOSPITALAR,V,5780,LAMINA DE BISTURI N.10 UN CX C/100,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,100,0.48,48.0,0.29,0.48,0.29,0.43,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,28.91,19.09,Faturada
GO MED HOSPITALAR,V,5780,PAPEL CREPADO FOLHA 90 X 90 CM CX C/250,MATERIAL HOSPITALAR,AL,05/09/2025,,,1,59,31165.52,31,1,,3,900.0,2700.0,525.0,900.0,525.0,782.67,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,5,Sexta-feira,1575.0,1125.0,Faturada
